SetID,SetType,Time,Chan,Status,Thr,Amp,RiseT,Dur,Eny,RMS,Counts,TRAI,CHits,PA0,PA1
12313,2,807.6607117,3,0,11.3694478249001,18.4076774307907,40.15,178.15,0.824354774008005,2.4145051631911,9,5481,1,,
12514,2,823.0813759,3,0,11.3694478249001,101.783628146725,52.5,858.2,23.2482420699786,2.4162792301736,206,5567,1,,
12515,2,823.082357,3,0,11.3694478249001,18.1369762921026,191.35,577,1.36572322574865,2.4162792301736,8,5568,1,,
12539,2,824.62345595,3,0,11.3694478249001,13.2643557957168,0.2,119,0.393464834371474,2.42514956508614,2,5578,1,,
12560,2,825.5346138,3,0,11.3694478249001,15.4299649052216,0.2,76.65,0.263655293976084,2.42869769905115,2,5588,1,,
12590,2,827.3988925,3,0,11.3694478249001,30.8599298104432,70.35,302.4,2.32848757608936,2.4162792301736,51,5602,1,,
12849,2,843.45635225,3,0,11.3694478249001,38.4395616937099,4.5,360.5,2.20988680782223,2.41805329715611,41,5717,1,,
13076,2,859.93004975,3,0,11.3694478249001,21.3853899563597,37.45,348.8,1.47503806564174,2.41982736413862,29,5816,1,,
13091,2,860.801161,3,0,11.3694478249001,37.3567571389575,267,1571.2,10.8863381973851,2.43047176603366,213,5822,1,,
13267,2,873.2872233,3,0,11.3694478249001,14.6178614891573,0.15,143.15,0.425555220684275,2.42160143112112,4,5901,1,,
13322,2,876.7351807,3,0,11.3694478249001,12.7229535183406,68.6,68.8,0.115482009495045,2.42337549810363,2,5926,1,,
13325,2,876.86084365,3,0,11.3694478249001,13.5350569344049,23.85,31.6,0.20739745834386,2.42869769905115,3,5928,1,,
13425,2,884.0330992,3,0,11.3694478249001,16.7834705986621,137.2,176.25,0.737026597225278,2.42692363206864,12,5973,1,,
13602,2,895.02066535,3,0,11.3694478249001,43.8535844674718,260.95,1378.05,10.4813538874738,2.4162792301736,197,6053,1,,
13603,2,895.0221447,3,0,11.3694478249001,14.8885626278454,0.2,127.4,0.44265270180983,2.4162792301736,4,6054,1,,
13719,2,902.33691185,3,0,11.3694478249001,17.5955740147264,60.35,347.85,0.96633743957302,2.4145051631911,11,6105,1,,
13744,2,904.198009,3,0,11.3694478249001,22.197493372424,6.05,138.25,0.677213259346303,2.41982736413862,8,6116,1,,
13830,2,909.6038159,3,0,11.3694478249001,79.3154336356127,108.8,776.5,22.9978385696196,2.4145051631911,173,6154,1,,
14043,2,922.9634297,3,0,11.3694478249001,39.2516651097742,6.1,344.9,3.2523084780786,2.41805329715611,68,6251,1,,
14309,2,941.3900538,3,0,11.3694478249001,13.2643557957168,1.7,19.3,0.120037038754279,2.41982736413862,2,6368,1,,
14561,2,956.81856055,3,0,11.3694478249001,13.805758073093,30.45,30.65,0.195637627334821,2.42160143112112,3,6480,1,,
14750,2,968.08713885,3,0,11.3694478249001,206.544968819019,11.25,876.6,80.0513240842593,2.42514956508614,189,6566,1,,
14922,2,978.39066025,3,0,11.3694478249001,14.0764592117811,0.15,69.85,0.244007699944781,2.42692363206864,3,6645,1,,
15116,2,991.14177345,3,0,11.3694478249001,48.9969061025457,49.75,755.85,6.5778696821659,2.42514956508614,97,6730,1,,
15117,2,991.14285565,3,0,11.3694478249001,12.4522523796525,0.15,80.85,0.191202775810225,2.42514956508614,3,6731,1,,
15446,2,1012.72784035,3,0,11.3694478249001,14.8885626278454,62.35,62.6,0.355916620207518,2.42692363206864,3,6877,1,,
15632,2,1024.3100076,3,0,11.3694478249001,14.3471603504692,68.15,74.65,0.370997460322549,2.42514956508614,3,6961,1,,
15647,2,1024.9324812,3,0,11.3694478249001,44.394986744848,89.55,432.6,4.28359172414895,2.41982736413862,77,6969,1,,
15725,2,1028.87316225,3,0,11.3694478249001,92.5797894313294,30.05,436.25,12.4145417203653,2.42160143112112,79,7005,1,,
15953,2,1044.202422,3,0,11.3694478249001,28.4236195622503,24.5,66.45,0.690374186871374,2.42514956508614,11,7105,1,,
16240,2,1062.60995165,3,0,11.3694478249001,25.4459070366812,52.45,223.2,1.37051861047716,2.40918296224358,24,7230,1,,
16268,2,1064.81273875,3,0,11.3694478249001,17.3248728760383,87.75,168.6,0.695890638007717,2.4162792301736,9,7242,1,,
16317,2,1067.79573275,3,0,11.3694478249001,20.0318842629192,68.35,202.75,1.02861295542996,2.41805329715611,16,7264,1,,
16531,2,1082.90560365,3,0,11.3694478249001,24.0924013432407,15.45,293.35,1.51444756911047,2.41805329715611,24,7358,1,,
16610,2,1087.19069715,3,0,11.3694478249001,21.6560910950478,29.8,357.45,1.31415818409585,2.4162792301736,23,7395,1,,
16673,2,1091.15884525,3,0,11.3694478249001,112.340972555561,79.25,752.35,33.5594975643105,2.41805329715611,171,7422,1,,
17180,2,1125.8228642,3,0,11.3694478249001,16.512769459974,56.1,280.35,0.780533868328759,2.4145051631911,7,7645,1,,
17481,2,1143.0343437,3,0,11.3694478249001,14.0764592117811,0.15,30.65,0.222838831662807,2.42337549810363,2,7782,1,,
17581,2,1149.04845645,3,0,11.3694478249001,14.6178614891573,88.4,88.65,0.364170778762218,2.43224583301616,3,7827,1,,
17597,2,1150.5470679,3,0,11.3694478249001,28.4236195622503,26.35,373.35,2.22169939978794,2.4162792301736,45,7832,1,,
17631,2,1152.9704186,3,0,11.3694478249001,18.6783785694787,9.05,75.65,0.399617348152125,2.43047176603366,5,7848,1,,
17705,2,1158.40684765,3,0,11.3694478249001,27.611516146186,41.15,349.3,2.00251279879244,2.4162792301736,41,7880,1,,
17706,2,1158.40734,3,0,11.3694478249001,12.4522523796525,99.15,127.2,0.269631937901167,2.4162792301736,2,7881,1,,
17712,2,1158.70344505,3,0,11.3694478249001,59.8249516500696,47.65,480.05,9.7708807072752,2.41805329715611,108,7884,1,,
17739,2,1160.2619694,3,0,11.3694478249001,17.0541717373502,62.2,181.75,0.659998531650369,2.41982736413862,8,7896,1,,
17836,2,1167.1042193,3,0,11.3694478249001,242.006817987159,10.65,2325.8,177.899581296656,2.41982736413862,544,7940,1,,
17837,2,1167.10678825,3,0,11.3694478249001,14.3471603504692,41.75,47.75,0.233399816489718,2.41982736413862,2,7941,1,,
18121,2,1184.87710985,3,0,11.3694478249001,57.1179402631886,28.6,369.95,6.47767076311979,2.42869769905115,81,8069,1,,
18734,2,1225.59349875,3,0,11.3694478249001,22.197493372424,68.85,102.1,0.534521252030493,2.42160143112112,8,8342,1,,
18911,2,1237.44402475,3,0,11.3694478249001,46.8312969930409,105.9,511.35,5.40137069635233,2.42337549810363,83,8418,1,,
18932,2,1239.11294505,3,0,11.3694478249001,29.7771252556908,3.7,44.4,0.383639571773692,2.42337549810363,6,8427,1,,
18973,2,1242.18353225,3,0,11.3694478249001,13.5350569344049,47.1,47.35,0.3498051427265,2.41805329715611,2,8444,1,,
19181,2,1255.8291847,3,0,11.3694478249001,28.6943207009384,31.55,313.45,2.32145571303086,2.41982736413862,38,8535,1,,
19761,2,1291.24185765,3,0,11.3694478249001,17.0541717373502,16.4,211.35,0.713357445829967,2.4145051631911,10,8798,1,,
20069,2,1310.36330345,3,0,11.3694478249001,102.595731562789,46.95,1010.25,31.8091000658045,2.41982736413862,218,8933,1,,
20366,2,1329.80014635,3,0,11.3694478249001,33.8376423360122,12.8,371.05,3.36509674761918,2.42337549810363,54,9067,1,,
20421,2,1333.2319148,3,0,11.3694478249001,39.2516651097742,33.9,336.75,4.05314065890427,2.41805329715611,59,9092,1,,
20502,2,1337.87847635,3,0,11.3694478249001,18.9490797081668,8.8,161.05,0.71740538367231,2.42514956508614,13,9129,1,,
20825,2,1355.2053059,3,0,11.3694478249001,43.8535844674718,73.4,409.95,5.77980452040118,2.42692363206864,76,9279,1,,
20845,2,1357.03658895,3,0,11.3694478249001,52.2453197668029,128.3,595.25,10.2610651687168,2.41805329715611,119,9288,1,,
20952,2,1363.3969422,3,0,11.3694478249001,17.3248728760383,0.3,133.7,0.533108430857423,2.42160143112112,6,9338,1,,
21091,2,1372.49636895,3,0,11.3694478249001,25.7166081753693,23.85,222.6,1.33606570577121,2.4162792301736,25,9400,1,,
21096,2,1372.6078159,3,0,11.3694478249001,12.4522523796525,0.05,34.15,0.269605557422831,2.41805329715611,2,9403,1,,
21174,2,1377.5174684,3,0,11.3694478249001,148.073522862389,53.4,703.35,31.1292604832817,2.42514956508614,144,9439,1,,
21385,2,1392.5016849,3,0,11.3694478249001,24.0924013432407,32.15,251.6,1.14514139056564,2.41805329715611,23,9529,1,,
21449,2,1395.65408845,3,0,11.3694478249001,29.5064241170027,16.15,375.55,2.71028344554384,2.42337549810363,51,9559,1,,
21570,2,1401.98121485,3,0,11.3694478249001,22.197493372424,6.45,164.05,0.73401922269505,2.41982736413862,15,9615,1,,
21639,2,1407.727198,3,0,11.3694478249001,86.0829621028151,51.4,794.8,23.0508281571025,2.43224583301616,188,9645,1,,
21783,2,1418.12491445,3,0,11.3694478249001,31.1306309491312,48.35,368.5,1.72168967574858,2.41273109620859,28,9710,1,,
21833,2,1420.35388085,3,0,11.3694478249001,94.203996263458,120.55,720.65,21.0005549678661,2.42692363206864,175,9733,1,,
21836,2,1420.3603164,3,0,11.3694478249001,87.9778700736318,60.95,845.1,25.0191870299435,2.42692363206864,202,9735,1,,
21925,2,1426.22736285,3,0,11.3694478249001,20.8439876789835,21.65,253.35,1.24165876730184,2.41982736413862,27,9777,1,,
21949,2,1427.95605,3,0,11.3694478249001,15.4299649052216,111.75,171.2,0.486716894122612,2.42337549810363,4,9788,1,,
22042,2,1433.5184627,3,0,11.3694478249001,13.5350569344049,109.15,109.3,0.310375121107957,2.4162792301736,4,9828,1,,
22049,2,1434.0318678,3,0,11.3694478249001,25.4459070366812,59.45,289.3,2.36728739739211,2.42869769905115,47,9831,1,,
22101,2,1437.4180316,3,0,11.3694478249001,16.7834705986621,5.95,25,0.37540300020455,2.42160143112112,3,9855,1,,
22467,2,1457.45730845,3,0,11.3694478249001,28.6943207009384,59.9,344.4,2.30528154864705,2.42337549810363,48,10025,1,,
22469,2,1457.63242555,3,0,11.3694478249001,15.1592637665335,185.5,224.2,0.740869353569458,2.42692363206864,11,10026,1,,
22715,2,1475.76560805,3,0,11.3694478249001,63.614767591703,23.45,542.7,7.57982662982014,2.42514956508614,86,10132,1,,
22852,2,1483.23715375,3,0,11.3694478249001,59.5542505113815,11.9,480.2,9.25684829341848,2.41982736413862,114,10195,1,,
23066,2,1497.1862792,3,0,11.3694478249001,28.1529184235622,63.05,188.4,1.57185442113241,2.42160143112112,17,10290,1,,
23081,2,1498.1082806,3,0,11.3694478249001,17.8662751534145,47.7,50.6,0.367562135810437,2.41805329715611,4,10297,1,,
23271,2,1512.62943025,3,0,11.3694478249001,20.5732865402954,80.8,198.25,0.817056175001896,2.42337549810363,13,10379,1,,
23695,2,1539.2491767,3,0,11.3694478249001,68.2166869494007,28,398.55,9.421169361805,2.41982736413862,80,10569,1,,
23758,2,1541.59898525,3,0,11.3694478249001,13.805758073093,39.2,58.95,0.374107425601859,2.41805329715611,6,10599,1,,
23870,2,1548.61057855,3,0,11.3694478249001,18.4076774307907,27,184.5,0.719677035973408,2.42160143112112,10,10650,1,,
23982,2,1555.14596995,3,0,11.3694478249001,355.430595097472,35.65,1470.5,234.733818655851,2.42869769905115,308,10701,1,,
23983,2,1555.1475941,3,0,11.3694478249001,13.5350569344049,79.45,79.65,0.269083810184644,2.42869769905115,2,10702,1,,
23985,2,1555.1492967,3,0,11.3694478249001,45.4777912996004,27.7,424,4.92131633859152,2.42869769905115,88,10704,1,,
24028,2,1557.75246375,3,0,11.3694478249001,12.1815512409644,48.65,48.75,0.104944473982209,2.42514956508614,2,10724,1,,
24083,2,1561.3291822,3,0,11.3694478249001,23.5509990658645,62.05,187.45,0.805425315220275,2.42692363206864,9,10748,1,,
24086,2,1561.33247115,3,0,11.3694478249001,20.8439876789835,162.25,204.4,1.02430121280426,2.42869769905115,19,10750,1,,
24298,2,1576.63091855,3,0,11.3694478249001,21.6560910950478,30.4,204.05,0.793474958534369,2.42514956508614,12,10841,1,,
24487,2,1588.15785895,3,0,11.3694478249001,15.9713671825978,0.25,21.9,0.268866904029442,2.42692363206864,3,10929,1,,
25237,2,1631.96120075,3,0,11.3694478249001,15.4299649052216,103.85,120.7,0.49249128771379,2.42514956508614,4,11269,1,,
25350,2,1639.96102825,3,0,11.3694478249001,64.4268710077673,33.1,519.45,10.1812554282596,2.42514956508614,98,11319,1,,
25476,2,1646.13115285,3,0,11.3694478249001,27.8822172848741,26.5,324.4,1.33141101692716,2.43224583301616,18,11376,1,,
25548,2,1652.03985535,3,0,11.3694478249001,15.9713671825978,5.85,35.5,0.18462231204769,2.42514956508614,3,11406,1,,
25574,2,1653.372571,3,0,11.3694478249001,26.2580104527455,100.1,357.9,1.65603159633619,2.42160143112112,27,11418,1,,
25913,2,1674.55587265,3,0,11.3694478249001,20.0318842629192,4,19.95,0.330585498677081,2.42160143112112,5,11569,1,,
26151,2,1690.0745398,3,0,11.3694478249001,17.0541717373502,108.05,108.45,0.424766737498475,2.42869769905115,3,11675,1,,
26368,2,1703.9979169,3,0,11.3694478249001,15.4299649052216,0.25,132.85,0.459029116527552,2.42514956508614,2,11771,1,,
26918,2,1739.66665,3,0,11.3694478249001,63.8854687303911,132.05,673.5,10.4723141768976,2.44111616792869,134,12016,1,,
27018,2,1746.23012065,3,0,11.3694478249001,21.6560910950478,0.35,134.25,0.692150472412619,2.42160143112112,12,12062,1,,
27019,2,1746.23683405,3,0,11.3694478249001,23.8217002045526,59.1,107.35,0.863611856935238,2.43047176603366,12,12063,1,,
27091,2,1750.5641069,3,0,11.3694478249001,14.3471603504692,86.1,182.15,0.558310581160443,2.43401989999867,4,12095,1,,
27525,2,1778.2173171,3,0,11.3694478249001,18.9490797081668,7.55,174.2,0.670067080881687,2.41982736413862,8,12289,1,,
27608,2,1782.95636965,3,0,11.3694478249001,173.248728760383,30.65,870.15,53.287886207262,2.43047176603366,177,12327,1,,
27754,2,1792.41993265,3,0,11.3694478249001,18.6783785694787,13.2,143,0.583629978033843,2.41982736413862,6,12392,1,,
28590,2,1845.0577196,3,0,11.3694478249001,13.2643557957168,9.8,43.3,0.322407550393128,2.41982736413862,3,12764,1,,
29385,2,1893.42578485,3,0,11.3694478249001,146.990718307637,4,321.55,11.6334245503489,2.41273109620859,71,13119,1,,
29634,2,1912.0420053,3,0,11.3694478249001,16.7834705986621,60.05,196.2,0.58907021889944,2.42337549810363,7,13223,1,,
30000,2,1935.90184375,3,0,11.3694478249001,33.8376423360122,343.55,1617.95,9.8347507764893,2.44643836887621,192,13388,1,,
30001,2,1935.903607,3,0,11.3694478249001,13.805758073093,0.15,12.75,0.216149914822671,2.44643836887621,2,13389,1,,
30208,2,1949.6137163,3,0,11.3694478249001,19.7611831242311,2.75,5.3,0.172774546110866,2.41805329715611,2,13481,1,,
30410,2,1961.38944675,3,0,11.3694478249001,89.3313757670723,122.9,608.9,17.0134856825348,2.42692363206864,169,13572,1,,
30440,2,1962.836012,3,0,11.3694478249001,28.1529184235622,11.9,234.05,1.50335311238833,2.42160143112112,25,13586,1,,
31367,2,2021.99213035,3,0,11.3694478249001,79.5861347743008,19.55,673.75,15.3685163001139,2.42160143112112,121,13999,1,,
32245,2,2076.57164325,3,0,11.3694478249001,34.9204468907646,11.6,373.8,3.04926379866007,2.42692363206864,53,14395,1,,
32261,2,2077.3198167,3,0,11.3694478249001,45.4777912996004,61.25,607.4,7.1739453836455,2.42337549810363,113,14403,1,,
32715,2,2106.402683,3,0,11.3694478249001,27.3408150074979,25.7,284.15,1.30908726992695,2.43224583301616,23,14605,1,,
32847,2,2114.547196,3,0,11.3694478249001,17.8662751534145,5.75,6.1,0.198269812839835,2.42514956508614,2,14664,1,,
33218,2,2142.18618735,3,0,11.3694478249001,15.1592637665335,13.05,134.5,0.509360138027105,2.42514956508614,5,14827,1,,
33314,2,2150.55146455,3,0,11.3694478249001,34.9204468907646,52.5,432.1,3.41479756880295,2.42692363206864,60,14866,1,,
33691,2,2176.99347805,3,0,11.3694478249001,25.9873093140574,52.75,228.1,1.49337836041332,2.42869769905115,26,15033,1,,
35095,2,2266.60596775,3,0,11.3694478249001,33.296240058636,20.2,332.45,3.10510247780319,2.42160143112112,56,15655,1,,
35189,2,2272.88405545,3,0,11.3694478249001,12.9936546570287,67.45,86.4,0.346032734324547,2.42160143112112,4,15696,1,,
35341,2,2282.54331625,3,0,11.3694478249001,46.8312969930409,59.75,435.35,4.92967895022382,2.43224583301616,69,15764,1,,
35456,2,2293.1750993,3,0,11.3694478249001,38.1688605550218,108.1,348.95,2.71686390930637,2.42514956508614,46,15812,1,,
35482,2,2295.1576851,3,0,11.3694478249001,71.7358017523459,10,1247.3,17.109539935318,2.42160143112112,204,15823,1,,
35483,2,2295.15903565,3,0,11.3694478249001,14.0764592117811,116.3,175.05,0.437722483525382,2.42160143112112,3,15824,1,,
35512,2,2296.5739263,3,0,11.3694478249001,27.0701138688098,108.2,232.35,1.71395140210354,2.42337549810363,29,15838,1,,
35693,2,2309.15668395,3,0,11.3694478249001,23.0095967884883,23.45,118.6,0.799088138091276,2.43224583301616,17,15916,1,,
35803,2,2316.41606845,3,0,11.3694478249001,19.2197808468549,72.25,92,0.59455149606467,2.43579396698117,6,15967,1,,
36535,2,2363.3151568,3,0,11.3694478249001,19.2197808468549,7.25,200.35,0.879170476824565,2.42869769905115,17,16291,1,,
37326,2,2417.0495576,3,0,11.3694478249001,92.0383871539533,63.8,1389.35,21.9011844982343,2.42337549810363,197,16636,1,,
37335,2,2417.2991964,3,0,11.3694478249001,18.4076774307907,15.3,115.85,0.516805295246188,2.43224583301616,6,16641,1,,
39089,2,2534.476169,3,0,11.3694478249001,11.9108501022763,10.75,25.85,0.204835620781073,2.42337549810363,2,17410,1,,
39131,2,2537.52442195,3,0,11.3694478249001,62.8026641756387,53.6,578.2,8.04394424750215,2.43224583301616,105,17428,1,,
41311,2,2684.4610782,3,0,11.3694478249001,53.5988254602434,55.85,525.75,7.55408807645763,2.42869769905115,83,18388,1,,
41359,2,2687.88879565,3,0,11.3694478249001,34.9204468907646,70.8,456.05,2.52818779708782,2.43047176603366,45,18409,1,,
42272,2,2745.9499076,3,0,11.3694478249001,36.8153548615813,17.7,263,2.40535735879426,2.43224583301616,38,18819,1,,
42384,2,2752.5572558,3,0,11.3694478249001,12.7229535183406,47.95,60.4,0.28735961934251,2.42160143112112,2,18869,1,,
43831,2,2845.4567989,3,0,11.3694478249001,57.3886414018767,21.4,577.55,7.02229866951698,2.41273109620859,87,19511,1,,
44186,2,2866.87299295,3,0,11.3694478249001,12.1815512409644,0.1,55.95,0.104862401382944,2.42337549810363,2,19668,1,,
44456,2,2883.83703435,3,0,11.3694478249001,20.8439876789835,43.9,186.85,0.838386257318142,2.42160143112112,15,19788,1,,
44877,2,2908.67006765,3,0,11.3694478249001,26.7994127301217,10.35,304.25,1.27105834482444,2.42869769905115,17,19979,1,,
46230,2,2996.05172885,3,0,11.3694478249001,13.805758073093,1.1,2.35,0.11901406242772,2.41982736413862,2,20584,1,,
46298,2,3000.25881315,3,0,11.3694478249001,187.595889110852,15.95,1200.65,88.0751077839848,2.43579396698117,212,20613,1,,
46383,2,3004.6023501,3,0,11.3694478249001,12.1815512409644,0.1,17.85,0.092610134778312,2.4162792301736,2,20652,1,,
46485,2,3011.60213145,3,0,11.3694478249001,52.2453197668029,24.65,399.05,4.685117260234,2.42337549810363,60,20695,1,,
46875,2,3035.0257459,3,0,11.3694478249001,12.9936546570287,7.65,7.85,0.0790241884356161,2.42514956508614,2,20871,1,,
47053,2,3044.8387773,3,0,11.3694478249001,20.5732865402954,58.25,199.65,0.728608293472048,2.43401989999867,16,20953,1,,
47480,2,3073.87100675,3,0,11.3694478249001,26.2580104527455,24.8,320,2.05015008033753,2.41982736413862,41,21137,1,,
48019,2,3106.7683531,3,0,11.3694478249001,15.9713671825978,2.5,47.45,0.294675805334175,2.42869769905115,3,21377,1,,
49697,2,3214.00885485,3,0,11.3694478249001,15.9713671825978,19.45,113,0.57471630752076,2.42692363206864,4,22123,1,,
49960,2,3230.0583789,3,0,11.3694478249001,64.4268710077673,126.3,1054.85,16.6264430290558,2.40918296224358,191,22244,1,,
50316,2,3251.5433536,3,0,11.3694478249001,73.9014108618507,65.45,611.35,15.8878072226521,2.41982736413862,174,22406,1,,
51943,2,3357.4339842,3,0,11.3694478249001,45.2070901609123,322.05,1596.2,13.9627299212666,2.40563482827857,260,23135,1,,
51944,2,3357.43572465,3,0,11.3694478249001,13.805758073093,0.2,10.65,0.19100638780484,2.40563482827857,2,23136,1,,
52220,2,3376.1654431,3,0,11.3694478249001,13.5350569344049,0.2,9,0.145110217829882,2.42160143112112,2,23258,1,,
52290,2,3381.15522445,3,0,11.3694478249001,19.7611831242311,129.15,319.6,0.956567869096169,2.41982736413862,12,23289,1,,
52531,2,3397.5387517,3,0,11.3694478249001,16.2420683212859,4.6,185.15,0.537830536479447,2.41805329715611,4,23394,1,,
53542,2,3470.0083623,3,0,11.3694478249001,17.3248728760383,6.05,99.2,0.442271650456097,2.41982736413862,5,23837,1,,
54159,2,3513.72576685,3,0,11.3694478249001,24.3631024819288,24.55,229.6,1.45460198842464,2.4162792301736,27,24108,1,,
55194,2,3582.89159545,3,0,11.3694478249001,12.1815512409644,1.9,30.35,0.204691993732358,2.41095702922609,2,24563,1,,
55975,2,3635.6713064,3,0,11.3694478249001,36.5446537228932,5.15,498.7,3.8107597551235,2.41982736413862,70,24901,1,,
56182,2,3650.7327745,3,0,11.3694478249001,11.9108501022763,0.1,21.8,0.103534583973399,2.4162792301736,2,24990,1,,
56623,2,3682.1459027,3,0,11.3694478249001,36.8153548615813,16.8,307.6,2.66637460493681,2.4162792301736,51,25184,1,,
56632,2,3682.63373565,3,0,11.3694478249001,30.0478263943789,76.2,289.5,2.39994936073551,2.40918296224358,45,25188,1,,
57163,2,3719.17277785,3,0,11.3694478249001,14.8885626278454,15.2,79.9,0.400001330670117,2.42160143112112,7,25426,1,,
57653,2,3750.6624704,3,0,11.3694478249001,16.7834705986621,33.9,39.7,0.230366061481155,2.41095702922609,2,25645,1,,
57766,2,3757.9880839,3,0,11.3694478249001,25.1752058979931,34,242.65,1.05356009444241,2.4145051631911,13,25697,1,,
57781,2,3759.80906225,3,0,11.3694478249001,22.197493372424,39,137.1,0.735977240420384,2.42692363206864,9,25703,1,,
58043,2,3776.66648495,3,0,11.3694478249001,30.318527533067,16.9,381.1,2.56034853134285,2.41273109620859,46,25819,1,,
59641,2,3891.3395559,3,0,11.3694478249001,28.9650218396265,19.5,482.75,2.99565573551842,2.42692363206864,61,26513,1,,
59643,2,3891.34014735,3,0,11.3694478249001,11.9108501022763,26.95,27.1,0.188341959492972,2.42692363206864,2,26514,1,,
60041,2,3917.3177841,3,0,11.3694478249001,97.4524099277152,34.8,735.25,24.7971220256452,2.4162792301736,187,26690,1,,
60273,2,3932.52348705,3,0,11.3694478249001,18.4076774307907,34.3,176.2,0.91237177439171,2.4162792301736,16,26791,1,,
60294,2,3934.30989965,3,0,11.3694478249001,15.7006660439097,96.9,169.15,0.62540493105997,2.42692363206864,8,26800,1,,
60336,2,3936.67581275,3,0,11.3694478249001,27.3408150074979,39.3,250.65,1.38318710240664,2.41982736413862,19,26819,1,,
61025,2,3982.4509617,3,0,11.3694478249001,30.8599298104432,22,203,1.53182351084067,2.40563482827857,29,27123,1,,
61560,2,4019.9960169,3,0,11.3694478249001,453.424407302564,32.8,2428.55,594.860449571112,2.41273109620859,574,27355,1,,
62134,2,4058.84962425,3,0,11.3694478249001,21.9267922337359,20.5,256,1.06594719460297,2.42337549810363,15,27609,1,,
62264,2,4067.7750447,3,0,11.3694478249001,37.6274582776456,47.5,209.45,2.08016227119036,2.42869769905115,32,27663,1,,
62282,2,4068.2097405,3,0,11.3694478249001,13.2643557957168,0.15,5.75,0.224538906933306,2.41273109620859,2,27672,1,,
62283,2,4068.2098512,3,0,11.3694478249001,12.4522523796525,0.1,95.9,0.244133740007939,2.41273109620859,2,27673,1,,
62552,2,4086.1294294,3,0,11.3694478249001,104.219938394918,2.3,202.9,3.99242452243337,2.40563482827857,27,27790,1,,
63290,2,4136.2548261,3,0,11.3694478249001,48.7262049638576,6.65,157.9,1.18770189561331,2.4162792301736,21,28118,1,,
63838,2,4176.7762632,3,0,11.3694478249001,515.14426692345,143.25,824.45,171.352110719025,2.41273109620859,189,28360,1,,
65168,2,4270.8220993,3,0,11.3694478249001,12.4522523796525,0.05,9.5,0.11669258033421,2.4162792301736,2,28939,1,,
65490,2,4292.04210965,3,0,11.3694478249001,38.4395616937099,0.3,61,0.613261117532939,2.41095702922609,12,29084,1,,
66159,2,4338.6014913,3,0,11.3694478249001,19.2197808468549,0.25,34.85,0.249468458960195,2.41982736413862,4,29373,1,,
66160,2,4338.60181635,3,0,11.3694478249001,17.0541717373502,0.15,43.35,0.182717055279027,2.41982736413862,3,29374,1,,
67595,2,4429.59466515,3,0,11.3694478249001,45.4777912996004,28.7,532.1,4.08438686991034,2.4162792301736,93,30012,1,,
69824,2,4580.2141734,3,0,11.3694478249001,48.9969061025457,18.5,83.5,1.50828333067278,2.42160143112112,17,30994,1,,
71700,2,4713.40645515,3,0,11.3694478249001,26.2580104527455,26.8,307.25,1.8919785945674,2.42514956508614,39,31807,1,,
71738,2,4715.2950787,3,0,11.3694478249001,105.573444088358,69.3,744.2,24.1819966876432,2.4145051631911,170,31825,1,,
72047,2,4739.0973293,3,0,11.3694478249001,13.5350569344049,7.55,7.8,0.0854961991205509,2.42160143112112,2,31958,1,,
72921,2,4800.2308144,3,0,11.3694478249001,17.3248728760383,52.2,66.1,0.478043579078807,2.41982736413862,6,32337,1,,
72978,2,4804.05607305,3,0,11.3694478249001,69.5701926428411,4.1,192,2.68590495239773,2.41095702922609,35,32362,1,,
74351,2,4900.0864954,3,0,11.3694478249001,31.1306309491312,63.3,378.9,2.68829385126921,2.42514956508614,49,32957,1,,
74612,2,4918.26089535,3,0,11.3694478249001,25.9873093140574,15.5,375.95,1.74672181852455,2.4162792301736,27,33074,1,,
75368,2,4965.7131267,3,0,11.3694478249001,19.7611831242311,140.35,235.8,1.02628854217219,2.42337549810363,21,33409,1,,
75369,2,4965.71346635,3,0,11.3694478249001,16.7834705986621,1.4,505.95,1.15184203206281,2.42337549810363,9,33410,1,,
76374,2,5033.92420645,3,0,11.3694478249001,52.7867220441791,21.85,80.85,1.82692433499247,2.42869769905115,23,33848,1,,
77043,2,5080.3853856,3,0,11.3694478249001,14.6178614891573,17.55,17.8,0.232898587401347,2.4145051631911,2,34143,1,,
77130,2,5085.6035574,3,0,11.3694478249001,11.6401489635882,0.05,22.55,0.084376494373429,2.40918296224358,2,34181,1,,
78924,2,5210.65536145,3,0,11.3694478249001,368.694950893189,3.35,389.1,38.9728772406339,2.41982736413862,92,34962,1,,
79832,2,5272.2807497,3,0,11.3694478249001,25.1752058979931,22.55,318.05,1.62383275694579,2.42337549810363,28,35359,1,,
79846,2,5273.33843945,3,0,11.3694478249001,53.5988254602434,1.15,54.1,0.799337287053332,2.42160143112112,10,35365,1,,
80029,2,5286.0738024,3,0,11.3694478249001,65.5096755625197,3.1,102.75,1.81973418906397,2.42692363206864,26,35445,1,,
80407,2,5312.70403255,3,0,11.3694478249001,27.611516146186,0.35,50.6,0.301810259141753,2.4162792301736,5,35608,1,,
81534,2,5388.8183269,3,0,11.3694478249001,21.6560910950478,13.3,164.15,0.952059738465087,2.40208669431355,16,36104,1,,
81909,2,5415.2667299,3,0,11.3694478249001,41.9586764966552,1.15,42.9,0.547582519970742,2.42514956508614,9,36269,1,,
82221,2,5434.1973838,3,0,11.3694478249001,90.9555825992009,2.3,201,4.86226217225575,2.42160143112112,38,36410,1,,
